fish_table_id,anem_table_id,fish_spp,size,fin_id,sample_id,color,gen_id,recap,tag_id,fish_obs_time,notes,collector,correction,corr_date,corr_editor,corr_message
7784,7572,APCL,3.4,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7960,7727,APCL,3.3,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7882,7686,APCL,8.3,NA,NA,O,NA,NA,NA,NA,8.3cm fish escaped ,MRS,NA,NA,NA,NA
8337,8016,APCL,3.5,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8004,7770,APCL,3.3,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7745,7446,APCL,3.4,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8319,8002,APCL,3.5,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7161,6997,APCL,3.4,NA,NA,YR,NA,N,NA,NA,"Caught but too small to collect sample, this fish and the fish on 2226 swim back and forth between anemones",MRS,NA,NA,NA,NA
7816,7640,APCL,3.2,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
6803,6792,APCL,3.5,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7768,7492,APCL,3.2,NA,NA,YR,NA,N,NA,NA,,MRS,NA,NA,NA,NA
8188,7937,APCL,3.2,NA,NA,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8286,7989,APCL,3.2,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8079,7816,APCL,3.4,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7872,7679,APCL,3.2,NA,NA,YR,NA,N,NA,NA,Fish 466 squirted eggs when PIT tag was inserted,MRS,NA,NA,NA,NA
7812,7603,APCL,3.4,NA,NA,YR,NA,N,NA,NA,Fish 433 had very long pectorial fins,MRS,NA,NA,NA,NA
6877,6837,APCL,4.5,NA,NA,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7421,7156,APCL,2.9,NA,NA,YR,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA
6846,6818,APCL,8.5,NA,NA,NA,NA,NA,NA,NA,The 8.5cm fish swam away before tail color or scan,MRS,NA,NA,NA,NA
7434,7162,APCL,2.9,NA,NA,YR,NA,NA,NA,NA,One tag,MLP,NA,NA,NA,NA
7219,7031,APCL,3.5,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7092,6957,APCL,2.9,NA,NA,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7683,7385,APCL,3.5,337,APCL16_337,YR,NA,NA,NA,NA,NA,MRS,Y,2017-08-14,MRS,This sample_id was missing from the original excel spreadsheet but was written on the datasheet at 12:02 on dive 34 on 5/29/16.  Added to database in 2017.
7081,6951,APCL,10.6,94,APCL16_094,YP,NA,N,985153000399653,NA,NA,MRS,NA,NA,NA,NA
7465,7189,APCL,3.1,NA,NA,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7593,7319,APCL,10.5,286,APCL16_286,YP,NA,Y,985153000371766,NA,These fish swim back and forth between anem 2306 and 2307,MRS,NA,NA,NA,NA
7721,7402,APCL,8.5,366,APCL16_366,O,NA,N,985153000371280,NA,NA,MRS,NA,NA,NA,NA
7977,7747,APCL,8.8,534,APCL16_534,O,NA,N,985153000403220,NA,NA,MRS,NA,NA,NA,NA
8105,7837,APCL,7.7,632,APCL16_632,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
6885,6837,APCL,1,NA,NA,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8261,7979,APCL,5,742,APCL16_742,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8325,8004,APCL,8.7,773,APCL16_773,O,NA,N,986112100163915,NA,773 WAS PREVIOUSLY CLIPPED,MRS,NA,NA,NA,NA
8021,7780,APCL,3.2,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8245,7971,APCL,3.8,731,APCL16_731,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8221,7956,APCL,3.2,NA,NA,BW,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8229,7962,APCL,5.8,724,APCL16_724,YP,NA,N,985153000363563,NA,NA,MRS,NA,NA,NA,NA
8253,7976,APCL,8.3,735,APCL16_735,O,NA,N,985153000405702,NA,NA,MRS,NA,NA,NA,NA
8195,7940,APCL,6.7,702,APCL16_702,O,NA,N,985153000367950,NA,NA,MRS,NA,NA,NA,NA
8234,7965,APCL,4.5,727,APCL16_727,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8285,7989,APCL,12.3,748,APCL16_748,YP,NA,Y,985153000370613,NA,NA,MRS,NA,NA,NA,NA
8298,7992,APCL,8.8,758,APCL16_758,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8324,8003,APCL,9.9,772,APCL16_772,YP,NA,N,986112100175979,NA,"fish 772 looks previously clipped; used last blue pit tag and first orange pit tag, 371588 IS A RECAP FROM 2015, NOT 2016",MRS,NA,NA,NA,NA
8313,7999,APCL,12.7,767,APCL16_767,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8323,8003,APCL,9,NA,NA,O,NA,Y,985153000371588,NA,"fish 772 looks previously clipped; used last blue pit tag and first orange pit tag, 371588 IS A RECAP FROM 2015, NOT 2016",MRS,NA,NA,NA,NA
8349,8026,APCL,9,784,APCL16_784,O,NA,N,986112100164868,NA,784 already cut,MRS,NA,NA,NA,NA
8357,8032,APCL,8.8,788,APCL16_788,O,NA,N,986112100175857,NA,788 ALREADY CUT,MRS,NA,NA,NA,NA
8381,8082,APCL,7.4,808,APCL16_808,O,NA,N,986112100164794,NA,NA,MRS,Y,2017-08-28,MRS,Changed fin_id from null to 808 and sample_id from null to APCL16_808 because this information was recorded on the data sheet but not entered in excel.
8389,8090,APCL,6,NA,NA,YR,NA,Y,985153000403761,NA,NA,MRS,NA,NA,NA,NA
8213,7951,APCL,5.4,715,APCL16_715,YR,NA,N,985153000364747,NA,NA,MRS,NA,NA,NA,NA
8200,7942,APCL,5.3,704,APCL16_704,YR,NA,N,985153000356731,NA,NA,MRS,NA,NA,NA,NA
8405,8099,APCL,5.1,815,APCL16_815,YR,NA,N,986112100171979,NA,fish 815 looks cut,MRS,NA,NA,NA,NA
8373,8050,APCL,8,801,APCL16_801,O,NA,N,986112100165213,NA,NA,MRS,NA,NA,NA,NA
8277,7986,APCL,6.4,743,APCL16_743,YP,NA,N,985153000354454,NA,NA,MRS,NA,NA,NA,NA
8199,7942,APCL,4.8,703,APCL16_703,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8362,8035,APCL,6,NA,NA,YR,NA,Y,985153000400302,NA,NA,MRS,NA,NA,NA,NA
8386,8087,APCL,9.2,811,APCL16_811,Y,NA,N,986112100172037,NA,811 looks cut,MRS,NA,NA,NA,NA
8393,8093,APCL,5,NA,NA,YR,NA,Y,985153000404810,NA,NA,MRS,NA,NA,NA,NA
8353,8030,APCL,7,786,APCL16_786,YR,NA,N,986112100172058,NA,NA,MRS,NA,NA,NA,NA
8338,8018,APCL,7.7,779,APCL16_779,YP,NA,N,986112100163378,NA,779 looks previously clipped,MRS,NA,NA,NA,NA
8322,8003,APCL,6.5,771,APCL16_771,O,NA,N,985153000355139,NA,"fish 772 looks previously clipped; used last blue pit tag and first orange pit tag, 371588 IS A RECAP FROM 2015, NOT 2016",MRS,NA,NA,NA,NA
8260,7979,APCL,6,741,APCL16_741,O,NA,N,985153000370223,NA,NA,MRS,NA,NA,NA,NA
8258,7978,APCL,3.6,739,APCL16_739,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8177,7931,APCL,9.1,693,APCL16_693,O,NA,N,985153000370612,NA,NA,MRS,NA,NA,NA,NA
8169,7926,APCL,5.2,689,APCL16_689,YR,NA,N,985153000372176,NA,NA,MRS,NA,NA,NA,NA
8161,7920,APCL,5.4,684,APCL16_684,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8153,7911,APCL,5.6,677,APCL16_677,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8130,7854,APCL,8.3,655,APCL16_655,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8145,7877,APCL,5.6,670,APCL16_670,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8137,7863,APCL,4.3,662,APCL16_662,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8129,7854,APCL,7.6,654,APCL16_654,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8121,7853,APCL,7.7,646,APCL16_646,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8113,7838,APCL,6.6,640,APCL16_640,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8097,7830,APCL,6.8,625,APCL16_625,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8089,7819,APCL,9.7,617,APCL16_617,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8066,7804,APCL,5.4,596,APCL16_596,YR,NA,N,985153000403652,NA,NA,MRS,NA,NA,NA,NA
8081,7818,APCL,8.7,609,APCL16_609,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8073,7810,APCL,4.3,602,APCL16_602,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8065,7804,APCL,6.1,595,APCL16_595,YP,NA,N,985153000406780,NA,NA,MRS,NA,NA,NA,NA
8057,7802,APCL,7.3,587,APCL16_587,O,NA,N,985153000369925,NA,NA,MRS,NA,NA,NA,NA
8049,7797,APCL,5.8,582,APCL16_582,O,NA,N,985153000355856,NA,NA,MRS,NA,NA,NA,NA
8041,7794,APCL,6.3,580,APCL16_580,YR,NA,N,985153000353956,NA,NA,MRS,NA,NA,NA,NA
8033,7788,APCL,7.7,572,APCL16_572,YP,NA,N,985153000372322,NA,NA,MRS,NA,NA,NA,NA
8002,7769,APCL,5.8,557,APCL16_557,YR,NA,N,985153000354495,NA,Old tag is unreadable,MRS,NA,NA,NA,NA
8017,7779,APCL,8.4,564,APCL16_564,O,NA,N,985153000406299,NA,NA,MRS,NA,NA,NA,NA
8001,7768,APCL,4.3,556,APCL16_556,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7993,7763,APCL,3.5,552,APCL16_552,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7985,7758,APCL,9.6,545,APCL16_545,O,NA,N,985153000356146,NA,NA,MRS,NA,NA,NA,NA
7961,7727,APCL,4.5,527,APCL16_527,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7938,7714,APCL,4.4,511,APCL16_511,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7953,7724,APCL,8,523,APCL16_523,O,NA,N,985153000405722,NA,NA,MRS,NA,NA,NA,NA
7913,7693,APCL,5.1,500,APCL16_500,YP,NA,N,985153000368900,NA,NA,MRS,NA,NA,NA,NA
7897,7688,APCL,7.4,488,APCL16_488,O,NA,N,985153000355147,NA,fish 488 had a yellow pointed tail with a tiny bit of orange on it,MRS,NA,NA,NA,NA
7889,7687,APCL,5.8,481,APCL16_481,YR,NA,N,985153000372610,NA,4cm fish escaped,MRS,NA,NA,NA,NA
7881,7685,APCL,8.9,473,APCL16_473,YP,NA,N,985153000371747,NA,NA,MRS,NA,NA,NA,NA
7873,7679,APCL,4.6,467,APCL16_467,YR,NA,N,NA,NA,Fish 466 squirted eggs when PIT tag was inserted,MRS,NA,NA,NA,NA
7865,7676,APCL,7.7,460,APCL16_460,O,NA,N,985153000351755,NA,Old tag is unreadable,MRS,NA,NA,NA,NA
7841,7662,APCL,9.2,448,APCL16_448,YP,NA,N,985153000404251,NA,NA,MRS,NA,NA,NA,NA
7810,7603,APCL,9.1,435,APCL16_435,YP,NA,N,985153000372032,NA,Fish 433 had very long pectorial fins,MRS,NA,NA,NA,NA
7809,7603,APCL,5.8,434,APCL16_434,YP,NA,N,985153000354687,NA,Fish 433 had very long pectorial fins,MRS,NA,NA,NA,NA
7793,7576,APCL,4.9,426,APCL16_426,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7785,7573,APCL,5.2,419,APCL16_419,YR,NA,N,985153000370505,NA,NA,MRS,NA,NA,NA,NA
7777,7531,APCL,4.1,414,APCL16_414,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7769,7492,APCL,8.2,406,APCL16_406,YP,NA,N,985153000354211,NA,,MRS,NA,NA,NA,NA
7746,7450,APCL,4.8,387,APCL16_387,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7761,7491,APCL,3.7,400,APCL16_400,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7737,7437,APCL,3.8,379,APCL16_379,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7729,7413,APCL,5.1,374,APCL16_374,YR,NA,N,985153000356435,NA,NA,MRS,NA,NA,NA,NA
7713,7401,APCL,8.8,352,APCL16_352,O,NA,N,985153000356829,NA,NA,MRS,NA,NA,NA,NA
7705,7398,APCL,7.7,350,APCL16_350,O,NA,N,985153000370992,NA,NA,MRS,NA,NA,NA,NA
7682,7385,APCL,3.8,336,APCL16_336,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7689,7388,APCL,5.3,341,APCL16_341,YR,NA,N,985153000406110,NA,NA,MRS,NA,NA,NA,NA
7681,7384,APCL,3.7,335,APCL16_335,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7665,7358,APCL,7.5,321,APCL16_321,O,NA,N,985153000404102,NA,NA,MRS,NA,NA,NA,NA
7657,7357,APCL,5.7,326,APCL16_326,YP,NA,N,985153000402996,NA,NA,MRS,NA,NA,NA,NA
7641,7348,APCL,9,312,APCL16_312,YP,NA,N,985153000404724,NA,NA,MRS,NA,NA,NA,NA
7618,7334,APCL,8.6,303,APCL16_303,O,NA,N,985153000401709,NA,NA,MRS,NA,NA,NA,NA
7609,7328,APCL,9,296,APCL16_296,O,NA,N,985153000404654,NA,Old tag is unreadable,MRS,NA,NA,NA,NA
7585,7316,APCL,9.6,282,APCL16_282,YP,NA,N,985153000400358,NA,NA,MRS,NA,NA,NA,NA
7554,7298,APCL,8.9,268,APCL16_268,YP,NA,N,985153000407643,NA,NA,MRS,NA,NA,NA,NA
7569,7304,APCL,10.5,275,APCL16_275,YP,NA,N,985153000405082,NA,NA,MRS,NA,NA,NA,NA
7561,7301,APCL,8.3,270,APCL16_270,YP,NA,N,985153000406100,NA,The 4.8cm fish has very thin orange on the edges of the tail,MRS,NA,NA,NA,NA
7537,7289,APCL,10.4,261,APCL16_261,YP,NA,N,985153000407603,NA,NA,MRS,NA,NA,NA,NA
7529,7286,APCL,9.8,254,APCL16_254,O,NA,N,985153000401598,NA,NA,MRS,NA,NA,NA,NA
7521,7271,APCL,9.4,252,APCL16_252,O,NA,N,985153000400801,NA,NA,MRS,NA,NA,NA,NA
7513,7265,APCL,8.3,247,APCL16_247,O,NA,N,985153000402882,NA,These fish are from the group of anemones visible at 10:45,MRS,NA,NA,NA,NA
7490,7215,APCL,9.1,235,APCL16_235,YP,NA,N,985153000404758,NA,NA,MRS,NA,NA,NA,NA
7497,7218,APCL,5.8,240,APCL16_240,YP,NA,N,985153000406846,NA,Anemone is very pink,MRS,NA,NA,NA,NA
7489,7213,APCL,4,232,APCL16_232,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7473,7199,APCL,8,230,APCL16_230,O,NA,N,985153000405709,NA,NA,MRS,NA,NA,NA,NA
7457,7180,APCL,6.9,221,APCL16_221,YR,NA,N,985153000404855,NA,NA,MRS,NA,NA,NA,NA
7409,7149,APCL,3.5,206,APCL16_206,YR,NA,N,NA,NA,NA,MLP,NA,NA,NA,NA
7401,7144,APCL,7,NA,NA,O,NA,Y,985153000375827,NA,NA,MLP,NA,NA,NA,NA
7385,7138,APCL,10.6,191,APCL16_191,YP,NA,N,985153000406226,NA,NA,MRS,NA,NA,NA,NA
7369,7131,APCL,7.7,183,APCL16_183,O,NA,N,985153000351375,NA,NA,MRS,NA,NA,NA,NA
7345,7121,APCL,7,179,APCL16_179,O,NA,N,985153000401769,NA,NA,MRS,NA,NA,NA,NA
7305,7100,APCL,6,167,APCL16_167,YR,NA,N,985153000403760,NA,NA,MRS,NA,NA,NA,NA
7273,7065,APCL,7.3,150,APCL16_150,YP,NA,N,985153000403264,NA,NA,MRS,NA,NA,NA,NA
7265,7062,APCL,8.1,146,APCL16_146,O,NA,N,985153000402132,NA,NA,MRS,NA,NA,NA,NA
7234,7039,APCL,6.4,132,APCL16_132,W,NA,N,985153000405493,NA,NA,MRS,NA,NA,NA,NA
7241,7044,APCL,7.6,137,APCL16_137,YR,NA,N,985153000400715,NA,NA,MRS,NA,NA,NA,NA
7225,7034,APCL,10.6,131,APCL16_131,O,NA,N,985153000407358,NA,NA,MRS,NA,NA,NA,NA
7193,7018,APCL,3.6,124,APCL16_124,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7121,6979,APCL,7.5,103,APCL16_103,YP,NA,N,985153000404497,NA,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",MRS,NA,NA,NA,NA
7042,6927,APCL,6.3,83,APCL16_083,YP,NA,N,985153000404875,NA,Anemone was pulled in,MRS,NA,NA,NA,NA
7041,6926,APCL,4.2,82,APCL16_082,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
7017,6914,APCL,4.4,78,APCL16_078,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
6937,6875,APCL,11.1,39,APCL16_039,YP,NA,NA,NA,NA,"The 6.5 YR was noted as ""2005?"" because anemone was uncertain.",MRS,NA,NA,NA,NA
7313,7105,APCL,5.7,170,APCL16_170,YR,NA,N,985153000404088,NA,Old tag was present but unreadable,MRS,NA,NA,NA,NA
7297,7096,APCL,6.3,164,APCL16_164,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8394,8094,APCL,5.6,813,APCL16_813,YR,NA,N,985153000406548,NA,fish 814 looks cut,MRS,NA,NA,NA,NA
8377,8080,APCL,7.5,805,APCL16_805,YP,NA,N,986112100174186,NA,All of these fish look like they were already cut,MRS,NA,NA,NA,NA
8388,8088,APCL,7,NA,NA,O,NA,Y,985153000405499,NA,NA,MRS,NA,NA,NA,NA
8397,8095,APCL,8.2,NA,NA,O,NA,Y,985153000403414,NA,these 2 clownfish swam over to the next anemone and intercted with the next 2 clownfish after we captured the first pair,MRS,NA,NA,NA,NA
8361,8034,APCL,9,792,APCL16_792,O,NA,N,986112100175245,NA,791 & 792 ALREADY CUT,MRS,NA,NA,NA,NA
8330,8008,APCL,9.6,776,APCL16_776,O,NA,N,986112100170011,NA,NA,MRS,NA,NA,NA,NA
8345,8022,APCL,10.5,782,APCL16_782,YP,NA,N,986112100166148,NA,NA,MRS,NA,NA,NA,NA
8365,8037,APCL,9.6,793,APCL16_793,O,NA,N,986112100171996,NA,Uneven tail,MRS,NA,NA,NA,NA
8378,8080,APCL,9,806,APCL16_806,O,NA,N,986112100171926,NA,All of these fish look like they were already cut,MRS,NA,NA,NA,NA
8355,8031,APCL,10,NA,NA,O,NA,Y,985153000373608,NA,787 ALREADY CUT,MRS,NA,NA,NA,NA
8329,8008,APCL,10.7,NA,NA,YP,NA,Y,985153000376136,NA,NA,MRS,NA,NA,NA,NA
8297,7991,APCL,11.9,757,APCL16_757,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8314,7999,APCL,11.8,768,APCL16_768,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8250,7975,APCL,4.8,733,APCL16_733,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8218,7953,APCL,9.2,718,APCL16_718,O,NA,N,985153000404528,NA,NA,MRS,NA,NA,NA,NA
8202,7942,APCL,8.2,706,APCL16_706,O,NA,N,985153000353931,NA,NA,MRS,NA,NA,NA,NA
8201,7942,APCL,7.3,705,APCL16_705,YP,NA,N,985153000371359,NA,NA,MRS,NA,NA,NA,NA
7169,7001,APCL,5.7,115,APCL16_115,YR,NA,N,985153000406251,NA,Fish appear to swim back and forth between 2228 and 2227.  Can simultaneously see the 5.7cm fish and a 2cm fish on 2227 and 2 med-large fish in a hole near 2228,MRS,NA,NA,NA,NA
8205,7942,APCL,6,709,APCL16_709,YP,NA,N,985153000363130,NA,NA,MRS,NA,NA,NA,NA
8402,8098,APCL,8,NA,NA,O,NA,Y,985153000401168,NA,NA,MRS,NA,NA,NA,NA
8370,8040,APCL,7.1,798,APCL16_798,YR,NA,N,986112100168816,NA,797 has an uneven tail,MRS,NA,NA,NA,NA
8385,8086,APCL,6,NA,NA,YR,NA,Y,985153000404499,NA,NA,MRS,NA,NA,NA,NA
8369,8040,APCL,9,797,APCL16_797,O,NA,N,986112100173102,NA,797 has an uneven tail,MRS,NA,NA,NA,NA
8306,7996,APCL,7.8,761,APCL16_761,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8305,7996,APCL,12.6,760,APCL16_760,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8290,7989,APCL,10.5,752,APCL16_752,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8289,7989,APCL,10.7,751,APCL16_751,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8257,7977,APCL,9.8,734,APCL16_734,O,NA,N,985153000370198,NA,NA,MRS,NA,NA,NA,NA
8210,7948,APCL,8.8,712,APCL16_712,O,NA,N,985153000368815,NA,NA,MRS,NA,NA,NA,NA
8185,7935,APCL,7.9,699,APCL16_699,O,NA,N,985153000355839,NA,NA,MRS,NA,NA,NA,NA
8193,7938,APCL,6,701,APCL16_701,YR,NA,N,985153000405590,NA,"A premnas, a frenatus, and a clarkii walk into a bar<e2>?<a6>",MRS,NA,NA,NA,NA
7815,7639,APCL,3.4,NA,NA,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7289,7085,APCL,4.9,157,APCL16_157,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
7137,6985,APCL,5,109,APCL16_109,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
